label,garden,bed,taxon,HvA,population,genotype,longitude,latitude,herbivory_2019,flowers_2019,fruits_2019,biomass_2019,survival_2020,length,width,length_width_ratio,area,chlorophyll,specific_leaf_area,leaf_traits_pc1,leaf_traits_pc2,leaf_traits_pc3,geographic_distance,genetic_distance,environmental_distance
74,1-Amoena-PB,1,deamii,away,1719,1719_01,-87.52286,37.18501,0,37,30,1252,0,5.057,0.718,7.043,2.797,51.2,219.717,-0.52696783,-0.509665826,-0.484525322,115939.77,0.56193,1.792663379
78,1-Amoena-PB,1,deamii,away,1719,1719_16,-87.52286,37.18501,0,3,1,3755,0,5.378,0.947,5.679,4.032,53.4,172.529,-1.198855219,1.24021126,-0.500631428,115939.77,0.56193,1.792663379
86,1-Amoena-PB,2,deamii,away,1719,1719_20,-87.52286,37.18501,1,0,0,260,0,5.262,0.891,5.906,3.499,56.6,168.871,-1.396231377,0.864825542,0.038731715,115939.77,0.56193,1.792663379
90,1-Amoena-PB,2,deamii,away,1719,1719_04,-87.52286,37.18501,1,0,0,222,0,5.149,0.872,5.905,3.576,52.9,247.989,-0.989614397,0.263341345,-1.238971885,115939.77,0.56193,1.792663379
91,1-Amoena-PB,2,deamii,away,1719,1719_12,-87.52286,37.18501,1,43,20,2087.96,1,6.219,0.89,6.988,4.641,50.5,190.361,-0.343640616,1.492061055,-0.948571054,115939.77,0.56193,1.792663379
141,1-Amoena-PB,2,deamii,away,1719,1719_04,-87.52286,37.18501,1,28,6,1163,0,5.149,0.872,5.905,3.576,52.9,247.989,-0.989614397,0.263341345,-1.238971885,115939.77,0.56193,1.792663379
146,1-Amoena-PB,2,deamii,away,1719,1719_13,-87.52286,37.18501,0,39,21,975,1,4.553,0.957,4.758,3.289,54.3,194.156,-1.707044636,0.499533708,-0.573539982,115939.77,0.56193,1.792663379
172,1-Amoena-PB,3,deamii,away,1719,1719_18,-87.52286,37.18501,1,5,9,1349.68,0,4.68,0.669,6.996,2.621,51.2,284.273,-0.469630969,-1.191628109,-1.176260608,115939.77,0.56193,1.792663379
175,1-Amoena-PB,3,deamii,away,1719,1719_06,-87.52286,37.18501,1,63,38,1283.12,0,3.898,0.97,4.019,3.087,55.5,201.107,-2.12416163,0.25807387,-0.573556417,115939.77,0.56193,1.792663379
182,1-Amoena-PB,3,deamii,away,1719,1719_06,-87.52286,37.18501,0,130,51,3098.68,0,3.898,0.97,4.019,3.087,55.5,201.107,-2.12416163,0.25807387,-0.573556417,115939.77,0.56193,1.792663379
186,1-Amoena-PB,3,deamii,away,1719,1719_11,-87.52286,37.18501,1,6,9,482,0,3.676,0.921,3.991,2.602,52.2,161.214,-1.936240611,-0.097506622,-0.107572791,115939.77,0.56193,1.792663379
212,1-Amoena-PB,3,deamii,away,1719,1719_18,-87.52286,37.18501,1,7,21,1129.24,0,4.68,0.669,6.996,2.621,51.2,284.273,-0.469630969,-1.191628109,-1.176260608,115939.77,0.56193,1.792663379
237,1-Amoena-PB,3,deamii,away,1719,1719_12,-87.52286,37.18501,1,30,22,1747.96,0,6.219,0.89,6.988,4.641,50.5,190.361,-0.343640616,1.492061055,-0.948571054,115939.77,0.56193,1.792663379
245,1-Amoena-PB,4,deamii,away,1719,1719_08,-87.52286,37.18501,0,11,0,1541,0,4.601,0.703,6.545,2.754,56.1,164.614,-1.138755074,-0.17810742,0.609124323,115939.77,0.56193,1.792663379
261,1-Amoena-PB,4,deamii,away,1719,1719_01,-87.52286,37.18501,0,6,3,818.36,0,5.057,0.718,7.043,2.797,51.2,219.717,-0.52696783,-0.509665826,-0.484525322,115939.77,0.56193,1.792663379
269,1-Amoena-PB,4,deamii,away,1719,1719_19,-87.52286,37.18501,1,0,0,424,0,4.111,0.854,4.814,2.918,58.8,114.207,-2.088206696,0.551706416,1.071401303,115939.77,0.56193,1.792663379
274,1-Amoena-PB,4,deamii,away,1719,1719_13,-87.52286,37.18501,0,6,0,453,0,4.553,0.957,4.758,3.289,54.3,194.156,-1.707044636,0.499533708,-0.573539982,115939.77,0.56193,1.792663379
311,1-Amoena-PB,4,deamii,away,1719,1719_16,-87.52286,37.18501,0,1,0,238,0,5.378,0.947,5.679,4.032,53.4,172.529,-1.198855219,1.24021126,-0.500631428,115939.766,0.56193,1.792663379
4,1-Amoena-PB,1,deamii,away,1720,1720_03,-87.48447,37.14971,0,4,1,1333.92,0,5.208,0.703,7.408,2.951,51,175.446,-0.425195848,-0.156556944,0.066824845,110978.38,0.54881,2.770383134
17,1-Amoena-PB,1,deamii,away,1720,1504_BG15,-87.48447,37.14971,0,14,17,2448.52,1,3.273,0.9,3.637,2.325,55.5,150.974,-2.350652082,-0.241263666,0.369358297,105611.01,0.54881,2.770383134
24,1-Amoena-PB,1,deamii,away,1720,1505_BG17,-87.48447,37.14971,1,93,43,2007.4,1,3.225,0.623,5.177,1.624,54,120.296,-1.556172729,-1.204351024,1.386290801,111024.47,0.54881,2.770383134
38,1-Amoena-PB,1,deamii,away,1720,1720_14,-87.48447,37.14971,1,0,0,263,0,4.334,0.694,6.245,2.316,56.6,159.285,-1.332587192,-0.497654638,0.831312746,110978.38,0.54881,2.770383134
39,1-Amoena-PB,1,deamii,away,1720,1720_09,-87.48447,37.14971,0,19,6,1260,0,5.206,0.925,5.628,3.816,56.7,194.595,-1.45895339,0.993295594,-0.435729072,110978.38,0.54881,2.770383134
51,1-Amoena-PB,1,deamii,away,1720,1720_16,-87.48447,37.14971,0,24,10,1218,1,4.526,1.001,4.521,3.495,57.3,274.548,-1.948279622,0.359116232,-1.50896393,110978.38,0.54881,2.770383134
55,1-Amoena-PB,1,deamii,away,1720,1720_20,-87.48447,37.14971,1,87,36,3471,1,5.191,0.843,6.158,3.323,57.5,141.766,-1.4021944,0.815057831,0.594836061,110978.38,0.54881,2.770383134
57,1-Amoena-PB,1,deamii,away,1720,1720_03,-87.48447,37.14971,0,6,2,2487,1,5.208,0.703,7.408,2.951,51,175.446,-0.425195848,-0.156556944,0.066824845,110978.38,0.54881,2.770383134
60,1-Amoena-PB,1,deamii,away,1720,1720_06,-87.48447,37.14971,1,65,11,2919,1,4.529,0.533,8.497,1.965,52,174.667,-0.29842535,-1.295232406,0.757694284,110978.38,0.54881,2.770383134
83,1-Amoena-PB,2,deamii,away,1720,1720_10,-87.48447,37.14971,0,6,8,1390.96,0,4.974,0.744,6.685,2.836,59.9,103.845,-1.468447634,0.527850816,1.586843938,110978.38,0.54881,2.770383134
96,1-Amoena-PB,2,deamii,away,1720,1720_10,-87.48447,37.14971,0,1,0,854,0,4.974,0.744,6.685,2.836,59.9,103.845,-1.468447634,0.527850816,1.586843938,110978.38,0.54881,2.770383134
100,1-Amoena-PB,2,deamii,away,1720,1720_06,-87.48447,37.14971,1,1,6,665.52,0,4.529,0.533,8.497,1.965,52,174.667,-0.29842535,-1.295232406,0.757694284,110978.38,0.54881,2.770383134
101,1-Amoena-PB,2,deamii,away,1720,1720_05,-87.48447,37.14971,1,6,9,726.52,0,4.049,0.703,5.76,2.357,56.2,96.797,-1.537378154,-0.156280704,1.548494953,110978.38,0.54881,2.770383134
119,1-Amoena-PB,2,deamii,away,1720,1720_20,-87.48447,37.14971,1,63,12,1215,0,5.191,0.843,6.158,3.323,57.5,141.766,-1.4021944,0.815057831,0.594836061,110978.38,0.54881,2.770383134
127,1-Amoena-PB,2,deamii,away,1720,1603_BG56,-87.48447,37.14971,1,15,0,909,1,5.496,0.976,5.631,4.283,56.7,156.772,-1.48036529,1.699653409,-0.165171358,105585.74,0.54881,2.770383134
131,1-Amoena-PB,2,deamii,away,1720,1505_BG16,-87.48447,37.14971,1,0,0,135,0,4.418,0.946,4.67,3.368,51.4,105.912,-1.608346728,0.919516939,0.322972072,111024.47,0.54881,2.770383134
139,1-Amoena-PB,2,deamii,away,1720,1720_08,-87.48447,37.14971,1,3,3,1018,0,4.331,0.679,6.378,2.164,52.3,209.487,-0.906028241,-1.071583437,-0.06625761,110978.38,0.54881,2.770383134
152,1-Amoena-PB,2,deamii,away,1720,1720_17,-87.48447,37.14971,1,30,2,1102,0,3.933,0.852,4.616,2.629,50.1,262.637,-1.335353202,-0.843867516,-1.417074584,110978.38,0.54881,2.770383134
158,1-Amoena-PB,2,deamii,away,1720,1720_01,-87.48447,37.14971,1,12,12,2335,1,7.155,0.752,9.515,4.14,49.7,214.286,0.580038228,0.875889566,-0.829033661,110978.38,0.54881,2.770383134
190,1-Amoena-PB,3,deamii,away,1720,1720_08,-87.48447,37.14971,1,35,13,844.52,0,4.331,0.679,6.378,2.164,52.3,209.487,-0.906028241,-1.071583437,-0.06625761,110978.38,0.54881,2.770383134
194,1-Amoena-PB,3,deamii,away,1720,1505_BG17,-87.48447,37.14971,1,39,45,1628.8,0,3.225,0.623,5.177,1.624,54,120.296,-1.556172729,-1.204351024,1.386290801,111024.47,0.54881,2.770383134
198,1-Amoena-PB,3,deamii,away,1720,1720_05,-87.48447,37.14971,0,13,7,779.24,0,4.049,0.703,5.76,2.357,56.2,96.797,-1.537378154,-0.156280704,1.548494953,110978.38,0.54881,2.770383134
206,1-Amoena-PB,3,deamii,away,1720,1504_BG15,-87.48447,37.14971,1,23,38,2189.56,0,3.273,0.9,3.637,2.325,55.5,150.974,-2.350652082,-0.241263666,0.369358297,105611.01,0.54881,2.770383134
207,1-Amoena-PB,3,deamii,away,1720,1720_07,-87.48447,37.14971,1,0,0,393,1,4.725,0.701,6.74,2.969,49.9,156.758,-0.577633338,-0.175627372,0.189950387,110978.38,0.54881,2.770383134
220,1-Amoena-PB,3,deamii,away,1720,1720_19,-87.48447,37.14971,1,38,23,1342.24,1,3.983,0.718,5.547,2.044,54.8,146.734,-1.485066282,-0.685179639,0.8499556,110978.38,0.54881,2.770383134
234,1-Amoena-PB,3,deamii,away,1720,1720_01,-87.48447,37.14971,1,9,10,1513.4,0,7.155,0.752,9.515,4.14,49.7,214.286,0.580038228,0.875889566,-0.829033661,110978.38,0.54881,2.770383134
239,1-Amoena-PB,3,deamii,away,1720,1720_17,-87.48447,37.14971,1,58,43,1804.72,0,3.933,0.852,4.616,2.629,50.1,262.637,-1.335353202,-0.843867516,-1.417074584,110978.38,0.54881,2.770383134
248,1-Amoena-PB,4,deamii,away,1720,1603_BG56,-87.48447,37.14971,1,0,0,238,0,5.496,0.976,5.631,4.283,56.7,156.772,-1.48036529,1.699653409,-0.165171358,105585.74,0.54881,2.770383134
256,1-Amoena-PB,4,deamii,away,1720,1720_16,-87.48447,37.14971,0,23,19,944.12,0,4.526,1.001,4.521,3.495,57.3,274.548,-1.948279622,0.359116232,-1.50896393,110978.38,0.54881,2.770383134
270,1-Amoena-PB,4,deamii,away,1720,1720_19,-87.48447,37.14971,0,20,9,2005.24,1,3.983,0.718,5.547,2.044,54.8,146.734,-1.485066282,-0.685179639,0.8499556,110978.38,0.54881,2.770383134
279,1-Amoena-PB,4,deamii,away,1720,1505_BG16,-87.48447,37.14971,1,1,6,1223.36,0,4.418,0.946,4.67,3.368,51.4,105.912,-1.608346728,0.919516939,0.322972072,111024.47,0.54881,2.770383134
283,1-Amoena-PB,4,deamii,away,1720,1720_14,-87.48447,37.14971,1,0,0,319,0,4.334,0.694,6.245,2.316,56.6,159.285,-1.332587192,-0.497654638,0.831312746,110978.38,0.54881,2.770383134
291,1-Amoena-PB,4,deamii,away,1720,1720_09,-87.48447,37.14971,1,31,13,1045.24,0,5.206,0.925,5.628,3.816,56.7,194.595,-1.45895339,0.993295594,-0.435729072,110978.382,0.54881,2.770383134
296,1-Amoena-PB,4,deamii,away,1720,1720_02,-87.48447,37.14971,0,6,0,1283,0,3.709,0.807,4.596,2.358,52.9,213.587,-1.612372002,-0.789507143,-0.428402854,110978.382,0.54881,2.770383134
298,1-Amoena-PB,4,deamii,away,1720,1720_02,-87.48447,37.14971,1,35,16,1558.52,0,3.709,0.807,4.596,2.358,52.9,213.587,-1.612372002,-0.789507143,-0.428402854,110978.382,0.54881,2.770383134
303,1-Amoena-PB,4,deamii,away,1720,1720_07,-87.48447,37.14971,1,0,0,377,0,4.725,0.701,6.74,2.969,49.9,156.758,-0.577633338,-0.175627372,0.189950387,110978.382,0.54881,2.770383134
7,1-Amoena-PB,1,deamii,away,1721,1721_15,-88.12802,36.9404,1,0,0,173,0,7.015,0.966,7.262,5.542,52.3,129.154,-0.358238185,2.845622073,-0.386523647,128027.97,0.59141,1.311859563
30,1-Amoena-PB,1,deamii,away,1721,1721_19,-88.12802,36.9404,0,21,8,767,0,4.333,0.765,5.664,2.787,56.5,189.463,-1.461071659,-0.205501725,0.165973646,128027.97,0.59141,1.311859563
79,1-Amoena-PB,1,deamii,away,1721,1721_09,-88.12802,36.9404,0,22,11,1233,1,6.042,0.688,8.782,3.537,51.7,128.199,-0.021774571,0.673089561,0.657864764,128027.97,0.59141,1.311859563
105,1-Amoena-PB,2,deamii,away,1721,1721_22,-88.12802,36.9404,1,5,10,345.4,0,5.696,0.848,6.717,3.849,56.3,150.705,-1.02958747,1.188923037,0.268810041,128027.97,0.59141,1.311859563
123,1-Amoena-PB,2,deamii,away,1721,1721_21,-88.12802,36.9404,1,10,0,694,0,4.231,0.897,4.717,3.469,54.2,229.431,-1.592659114,0.210734396,-0.972053027,128027.97,0.59141,1.311859563
124,1-Amoena-PB,2,deamii,away,1721,1721_22,-88.12802,36.9404,0,19,4,971,0,5.696,0.848,6.717,3.849,56.3,150.705,-1.02958747,1.188923037,0.268810041,128027.97,0.59141,1.311859563
155,1-Amoena-PB,2,deamii,away,1721,1721_09,-88.12802,36.9404,0,17,4,744,0,6.042,0.688,8.782,3.537,51.7,128.199,-0.021774571,0.673089561,0.657864764,128027.97,0.59141,1.311859563
177,1-Amoena-PB,3,deamii,away,1721,1721_21,-88.12802,36.9404,1,28,12,1366.84,0,4.231,0.897,4.717,3.469,54.2,229.431,-1.592659114,0.210734396,-0.972053027,128027.97,0.59141,1.311859563
192,1-Amoena-PB,3,deamii,away,1721,1721_13,-88.12802,36.9404,1,14,13,749.8,0,4.001,0.692,5.782,2.227,50.1,262.618,-0.858779936,-1.453332219,-0.977303517,128027.97,0.59141,1.311859563
215,1-Amoena-PB,3,deamii,away,1721,1721_15,-88.12802,36.9404,1,0,0,350,0,7.015,0.966,7.262,5.542,52.3,129.154,-0.358238185,2.845622073,-0.386523647,128027.97,0.59141,1.311859563
241,1-Amoena-PB,3,deamii,away,1721,1721_12,-88.12802,36.9404,0,39,9,1074.08,0,4.008,0.631,6.352,2.159,58.3,118.366,-1.471867256,-0.512749292,1.640050043,128027.97,0.59141,1.311859563
247,1-Amoena-PB,4,deamii,away,1721,1508_BG18,-88.12802,36.9404,0,15,6,417.52,0,2.986,0.694,4.303,1.682,57.3,91.413,-2.178657828,-0.777120903,1.827806467,128033.99,0.59141,1.311859563
249,1-Amoena-PB,4,deamii,away,1721,1721_12,-88.12802,36.9404,0,0,0,450,0,4.008,0.631,6.352,2.159,58.3,118.366,-1.471867256,-0.512749292,1.640050043,128027.97,0.59141,1.311859563
251,1-Amoena-PB,4,deamii,away,1721,1721_19,-88.12802,36.9404,1,8,3,357.36,0,4.333,0.765,5.664,2.787,56.5,189.463,-1.461071659,-0.205501725,0.165973646,128027.97,0.59141,1.311859563
301,1-Amoena-PB,4,deamii,away,1721,1721_13,-88.12802,36.9404,0,0,0,321,0,4.001,0.692,5.782,2.227,50.1,262.618,-0.858779936,-1.453332219,-0.977303517,128027.972,0.59141,1.311859563
302,1-Amoena-PB,4,deamii,away,1721,1508_BG18,-88.12802,36.9404,0,21,4,680,0,2.986,0.694,4.303,1.682,57.3,91.413,-2.178657828,-0.777120903,1.827806467,128033.986,0.59141,1.311859563
18,1-Amoena-PB,1,pilosa,away,1704,1704_10,-81.97334,30.77629,1,6,7,723,1,6.517,0.424,15.37,2.346,41.2,441.808,2.599609729,-2.806339556,-3.077916535,765556.29,0.65699,2.787577831
104,1-Amoena-PB,2,pilosa,away,1704,1704_01,-81.97334,30.77629,1,0,0,344,0,5.127,0.41,12.505,1.605,35.3,476.261,2.282135741,-4.016400157,-3.87850058,765556.29,0.65699,2.787577831
112,1-Amoena-PB,2,pilosa,away,1704,1704_18,-81.97334,30.77629,0,0,0,267,0,5.505,0.463,11.89,2.222,49.9,309.471,0.92960773,-1.940610514,-0.914017941,765556.29,0.65699,2.787577831
235,1-Amoena-PB,3,pilosa,away,1704,1704_11,-81.97334,30.77629,1,0,0,148,0,6.803,0.427,15.932,2.314,48.9,266.59,1.924014063,-1.477984177,-0.228049197,765556.29,0.65699,2.787577831
254,1-Amoena-PB,4,pilosa,away,1704,1704_09,-81.97334,30.77629,1,2,0,293,0,5.524,0.515,10.726,2.141,47.1,264.975,0.820330895,-1.707731258,-0.684401995,765556.29,0.65699,2.787577831
255,1-Amoena-PB,4,pilosa,away,1704,1704_12,-81.97334,30.77629,1,0,0,251,0,5.754,0.393,14.641,1.993,34.6,402.626,2.778476329,-3.260108146,-2.971310365,765556.29,0.65699,2.787577831
16,1-Amoena-PB,1,pilosa,away,1708,1708_01,-83.52907,30.8033,1,8,4,694.08,1,6.364,0.525,12.122,2.696,48.5,263.539,1.171616808,-1.087148615,-0.658628265,684636.29,0.65094,1.872316999
22,1-Amoena-PB,1,pilosa,away,1708,1709_06,-83.52907,30.8033,1,9,5,503,0,5.159,0.389,13.262,1.309,33.6,303.712,2.310906737,-3.301809606,-1.664857455,690513.38,0.65094,1.872316999
108,1-Amoena-PB,2,pilosa,away,1708,1709_12,-83.52907,30.8033,1,0,0,508,0,5.831,0.326,17.887,1.636,37.2,195.928,2.855864278,-2.337895283,0.212780052,690513.38,0.65094,1.872316999
157,1-Amoena-PB,2,pilosa,away,1708,1709_08,-83.52907,30.8033,1,0,0,489,0,4.936,0.463,10.661,1.799,40.5,285.103,1.256210835,-2.51251852,-1.26961151,690513.38,0.65094,1.872316999
187,1-Amoena-PB,3,pilosa,away,1708,1708_08,-83.52907,30.8033,1,0,0,324,0,6.758,0.41,16.483,2.122,47,266.918,2.142596288,-1.719753224,-0.274347428,684636.29,0.65094,1.872316999
227,1-Amoena-PB,3,pilosa,away,1708,1709_05,-83.52907,30.8033,1,1,1,163,0,5.164,0.392,13.173,1.674,37.6,387.5,2.136829361,-3.406347158,-2.528356215,690513.38,0.65094,1.872316999
267,1-Amoena-PB,4,pilosa,away,1708,1709_04,-83.52907,30.8033,1,0,0,301,0,5.692,0.423,13.456,1.729,32.8,347.189,2.578919701,-3.117220636,-2.440122473,690513.38,0.65094,1.872316999
62,1-Amoena-PB,1,pilosa,away,1712,1712_13,-89.90611,30.91547,0,1,1,1272,1,7.796,0.451,17.286,2.903,45.5,296.527,2.696689818,-1.116902933,-1.005618061,650175.32,0.59966,1.522753727
63,1-Amoena-PB,1,pilosa,away,1712,1712_03,-89.90611,30.91547,0,4,0,521,0,5.974,0.462,12.931,2.104,39.7,309.867,1.970491363,-2.270892824,-1.62414486,650175.32,0.59966,1.522753727
66,1-Amoena-PB,1,pilosa,away,1712,1712_09,-89.90611,30.91547,0,15,5,1519,1,7.723,0.585,13.202,3.231,47.7,169.785,1.567476872,0.205279959,0.276792735,650175.32,0.59966,1.522753727
143,1-Amoena-PB,2,pilosa,away,1712,1712_12,-89.90611,30.91547,1,1,3,291,0,5.165,0.437,11.819,1.771,40.5,160.562,1.365609112,-1.81361,0.420358635,650175.32,0.59966,1.522753727
151,1-Amoena-PB,2,pilosa,away,1712,1712_05,-89.90611,30.91547,1,1,0,248,0,5.575,0.385,14.481,1.653,50.9,190.219,1.153938569,-1.750638186,1.079648644,650175.32,0.59966,1.522753727
184,1-Amoena-PB,3,pilosa,away,1712,1712_15,-89.90611,30.91547,1,22,16,1176.96,1,6.341,0.568,11.164,2.569,54.5,257.932,0.459423637,-0.846068979,-0.212091251,650175.32,0.59966,1.522753727
199,1-Amoena-PB,3,pilosa,away,1712,1712_01,-89.90611,30.91547,1,0,2,475.64,0,8.257,0.591,13.971,3.601,42.9,147.1,2.191485503,0.547047517,0.124841024,650175.32,0.59966,1.522753727
230,1-Amoena-PB,3,pilosa,away,1712,1712_11,-89.90611,30.91547,0,0,11,694,0,6.617,0.565,11.712,2.699,52.1,162.983,0.695740003,-0.233995521,0.808624237,650175.32,0.59966,1.522753727
257,1-Amoena-PB,4,pilosa,away,1712,1712_14,-89.90611,30.91547,1,8,10,518.4,0,5.696,0.464,12.276,2.033,52.8,152.057,0.583303522,-1.006517885,1.377137444,650175.32,0.59966,1.522753727
287,1-Amoena-PB,4,pilosa,away,1712,1712_04,-89.90611,30.91547,1,0,0,205,0,4.848,0.473,10.249,1.814,46.6,155.976,0.523897012,-1.537029664,0.803391251,650175.32,0.59966,1.522753727
295,1-Amoena-PB,4,pilosa,away,1712,1712_02,-89.90611,30.91547,0,1,0,237,0,6.218,0.398,15.623,2.096,47.2,178.231,1.777864272,-1.348279423,0.860813136,650175.325,0.59966,1.522753727
315,1-Amoena-PB,4,pilosa,away,1712,1712_16,-89.90611,30.91547,0,13,5,645.8,0,6.538,0.513,12.745,3.184,44.7,160.403,1.552321685,-0.276012162,0.285635236,650175.325,0.59966,1.522753727
3,1-Amoena-PB,1,pilosa,away,1713,1713_10,-89.37914,32.21889,0,57,26,1827.52,1,6.627,0.437,15.165,2.607,42.9,111.792,2.060519223,-0.590473496,1.155918234,497422.69,0.57193,1.372394828
13,1-Amoena-PB,1,pilosa,away,1713,1713_03,-89.37914,32.21889,0,0,0,787,0,8.682,0.448,19.379,3.611,56.1,81,2.21649245,1.148380687,2.466590268,497422.69,0.57193,1.372394828
45,1-Amoena-PB,1,pilosa,away,1713,1713_14,-89.37914,32.21889,0,179,29,7329,1,8.205,0.538,15.251,3.574,46.9,95.766,2.081077466,0.834207526,1.242376442,497422.69,0.57193,1.372394828
68,1-Amoena-PB,1,pilosa,away,1713,1713_07,-89.37914,32.21889,0,95,16,6031,0,11.291,0.672,16.802,6.135,44.8,129.924,3.374820937,3.208984115,-0.184132045,497422.69,0.57193,1.372394828
94,1-Amoena-PB,2,pilosa,away,1713,1713_17,-89.37914,32.21889,0,0,0,371,0,6.573,0.564,11.654,2.862,42.9,198.062,1.454842902,-0.650706824,-0.387028143,497422.69,0.57193,1.372394828
95,1-Amoena-PB,2,pilosa,away,1713,1713_11,-89.37914,32.21889,0,0,0,525,1,9.789,0.382,25.626,3.523,44.8,103.954,4.361310988,0.650048213,1.718899786,497422.69,0.57193,1.372394828
128,1-Amoena-PB,2,pilosa,away,1713,1713_05,-89.37914,32.21889,0,25,0,2489,1,7.736,0.462,16.745,2.686,47.2,128.763,2.215714434,-0.209800147,1.274262631,497422.69,0.57193,1.372394828
129,1-Amoena-PB,2,pilosa,away,1713,1713_01,-89.37914,32.21889,0,51,0,5168,0,7.113,0.411,17.307,2.509,36.8,112.916,2.988538985,-0.827278865,0.838288995,497422.69,0.57193,1.372394828
164,1-Amoena-PB,3,pilosa,away,1713,1713_08,-89.37914,32.21889,0,1,0,722,0,7.125,0.411,17.336,2.376,50.8,84.797,1.860427217,-0.278856171,2.306494901,497422.69,0.57193,1.372394828
185,1-Amoena-PB,3,pilosa,away,1713,1713_02,-89.37914,32.21889,0,50,35,5586.64,0,7.122,0.679,10.489,4.029,47.9,101.897,0.842254192,1.229882567,0.665033134,497422.69,0.57193,1.372394828
202,1-Amoena-PB,3,pilosa,away,1713,1713_04,-89.37914,32.21889,1,17,3,983.36,0,8.693,0.478,18.186,3.493,49.6,129.466,2.549525701,0.637718215,1.27584907,497422.69,0.57193,1.372394828
232,1-Amoena-PB,3,pilosa,away,1713,1713_15,-89.37914,32.21889,1,55,32,3286.2,0,8.382,0.551,15.212,3.363,50.8,125.532,1.80587942,0.715337063,1.192442239,497422.69,0.57193,1.372394828
243,1-Amoena-PB,4,pilosa,away,1713,1713_06,-89.37914,32.21889,0,0,0,455,0,7.951,0.513,15.499,3.626,50.7,91.914,1.805177722,0.910898143,1.624728385,497422.69,0.57193,1.372394828
258,1-Amoena-PB,4,pilosa,away,1713,1713_09,-89.37914,32.21889,0,3,1,2176,1,9.985,0.548,18.221,4.441,50.4,115.111,2.800078143,1.804754434,1.153098485,497422.69,0.57193,1.372394828
265,1-Amoena-PB,4,pilosa,away,1713,1713_13,-89.37914,32.21889,0,4,7,1125.08,0,8.058,0.361,22.321,2.701,44.6,130.357,3.446603941,-0.461088152,1.472381357,497422.69,0.57193,1.372394828
312,1-Amoena-PB,4,pilosa,away,1713,1713_19,-89.37914,32.21889,0,16,14,1770.12,1,9.201,0.599,15.361,4.598,44.4,110.742,2.579969531,1.688073832,0.492236544,497422.691,0.57193,1.372394828
25,1-Amoena-PB,1,pilosa,away,1714,1714_14,-86.87098,31.78844,0,0,0,872,0,11.747,0.861,13.643,8.32,50.6,198.995,2.591897056,4.976377051,-1.656193617,494746.81,0.5798,1.038932211
26,1-Amoena-PB,1,pilosa,away,1714,1714_02,-86.87098,31.78844,0,29,6,1018,0,9.978,0.557,17.914,4.767,48.6,243.09,3.080830803,1.231663718,-0.728397594,494746.81,0.5798,1.038932211
34,1-Amoena-PB,1,pilosa,away,1714,1714_19,-86.87098,31.78844,0,138,29,2707,1,8.258,0.437,18.897,3.062,46.9,160.23,2.802670023,-0.103010962,0.891640736,494746.81,0.5798,1.038932211
50,1-Amoena-PB,1,pilosa,away,1714,1714_04,-86.87098,31.78844,0,51,7,2064,1,8.504,0.827,10.283,5.503,46.5,157.049,1.236360203,2.458812914,-0.796941648,494746.81,0.5798,1.038932211
80,1-Amoena-PB,1,pilosa,away,1714,1714_09,-86.87098,31.78844,0,59,23,2427,1,6.761,0.436,15.507,2.377,44.2,187.609,2.109851374,-1.119433677,0.366295614,494746.81,0.5798,1.038932211
93,1-Amoena-PB,2,pilosa,away,1714,1714_10,-86.87098,31.78844,0,13,3,2158,1,6.229,0.473,13.169,2.404,53.9,158.89,0.796978333,-0.632542352,1.301847469,494746.81,0.5798,1.038932211
106,1-Amoena-PB,2,pilosa,away,1714,1714_18,-86.87098,31.78844,0,28,6,1374.52,1,5.898,0.487,12.111,2.405,49.3,186.29,0.928449188,-0.982963139,0.528527341,494746.81,0.5798,1.038932211
107,1-Amoena-PB,2,pilosa,away,1714,1714_07,-86.87098,31.78844,0,5,5,1019.8,1,6.771,0.624,10.851,3.295,45.4,174.062,1.104689353,0.037958616,-0.142901493,494746.81,0.5798,1.038932211
110,1-Amoena-PB,2,pilosa,away,1714,1714_03,-86.87098,31.78844,0,2,13,1061.12,1,6.587,0.585,11.26,3.244,58.1,196.368,0.231985622,0.174917729,0.647963363,494746.81,0.5798,1.038932211
203,1-Amoena-PB,3,pilosa,away,1714,1714_17,-86.87098,31.78844,1,0,4,1776,0,8.416,0.684,12.304,4.405,48.3,222.925,1.594992321,1.062607827,-0.871821225,494746.81,0.5798,1.038932211
210,1-Amoena-PB,3,pilosa,away,1714,1714_01,-86.87098,31.78844,0,64,74,2809.04,0,8.414,0.718,11.719,4.613,43.4,186.686,1.803187367,1.324802958,-0.926051873,494746.81,0.5798,1.038932211
231,1-Amoena-PB,3,pilosa,away,1714,1714_08,-86.87098,31.78844,0,10,5,2541.8,0,11.445,0.649,17.635,5.231,45.7,207.497,3.489372568,2.160640447,-0.792278858,494746.81,0.5798,1.038932211
236,1-Amoena-PB,3,pilosa,away,1714,1714_13,-86.87098,31.78844,1,10,15,568.4,1,5.955,0.637,9.349,2.412,46.1,217.102,0.543284197,-0.91902379,-0.498194426,494746.81,0.5798,1.038932211
271,1-Amoena-PB,4,pilosa,away,1714,1714_05,-86.87098,31.78844,0,6,4,1490,1,6.311,0.529,11.93,2.749,48.1,165.204,1.036958393,-0.491208221,0.533785414,494746.81,0.5798,1.038932211
